name,time,H2
H_2,1710010060635477951,3.00
H_2,1710010065724149568,3.00
H_2,1710010070669936082,3.00
H_2,1710010075677973679,4.00
H_2,1710010080671571940,0.00
H_2,1710010085761082993,2.00
H_2,1710010090727894555,0.00
H_2,1710010095745072499,3.00
H_2,1710010100731004811,3.00
H_2,1710010105809118782,0.00
H_2,1710010110732565036,3.00
H_2,1710010115751721218,3.00
H_2,1710010120732729812,0.00
H_2,1710010125783567432,2.00
H_2,1710010130756133641,2.00
H_2,1710010135784688715,4.00
H_2,1710010140812996385,3.00
H_2,1710010145857095139,3.00
H_2,1710010150759673478,2.00
H_2,1710010155794114748,3.00
H_2,1710010160767407987,5.00
H_2,1710010165768852008,1.00
H_2,1710010170780287602,1.00
H_2,1710010175770507583,0.00
H_2,1710010180780506291,3.00
H_2,1710010185790776083,0.00
H_2,1710010190776792773,4.00
H_2,1710010195784893808,2.00
H_2,1710010200780256701,5.00
H_2,1710010205782292428,3.00
H_2,1710010210797080292,3.00
H_2,1710010215781530752,1.00
H_2,1710010220775779140,1.00
H_2,1710010225783400079,2.00
H_2,1710010230795419902,5.00
H_2,1710010235808203987,1.00
H_2,1710010240780462421,2.00
H_2,1710010245780445545,3.00
H_2,1710010250778266899,4.00
H_2,1710010255786444669,5.00
H_2,1710010260793176969,2.00
H_2,1710010265790878928,2.00
H_2,1710010270783049180,2.00
H_2,1710010275788380631,4.00
H_2,1710010280793947595,2.00
H_2,1710010285793470511,3.00
H_2,1710010290785480478,3.00
H_2,1710010295791428307,1.00
H_2,1710010300805397405,2.00
H_2,1710010305798617505,1.00
H_2,1710010310797853411,3.00
H_2,1710010315810211350,2.00
H_2,1710010320806542931,1.00
H_2,1710010325809410317,1.00
H_2,1710010330809520363,0.00
H_2,1710010335812253050,1.00
H_2,1710010340810556112,2.00
H_2,1710010345820106577,3.00
H_2,1710010350820901493,2.00
H_2,1710010355817387877,0.00
H_2,1710010360819638871,4.00
H_2,1710010365840543232,5.00
H_2,1710010370823271522,1.00
H_2,1710010375826979109,5.00
H_2,1710010380833144182,1.00
H_2,1710010385850609054,2.00
H_2,1710010390836465437,3.00
H_2,1710010395844153614,3.00
H_2,1710010400838666519,1.00
H_2,1710010405854963927,4.00
H_2,1710010410848234221,2.00
H_2,1710010415876881628,1.00
H_2,1710010420871144410,4.00
H_2,1710010425861413554,3.00
H_2,1710010430857633610,3.00
H_2,1710010435859819318,3.00
H_2,1710010440870468013,4.00
H_2,1710010445889491518,0.00
H_2,1710010450871150668,4.00
H_2,1710010455878092539,1.00
H_2,1710010460866644208,3.00
H_2,1710010465898187130,1.00
H_2,1710010470881390424,4.00
H_2,1710010475882843285,2.00
H_2,1710010480880108864,4.00
H_2,1710010485935768143,4.00
H_2,1710010490890652246,1.00
H_2,1710010495893353211,4.00
H_2,1710010500901912223,1.00
H_2,1710010505912029924,1.00
H_2,1710010510904275443,0.00
H_2,1710010515903609840,1.00
H_2,1710010520912681178,2.00
H_2,1710010525921601002,2.00
H_2,1710010530909927456,3.00
H_2,1710010535920514871,3.00
H_2,1710010540902584880,5.00
H_2,1710010545919891118,3.00
H_2,1710010550901507736,4.00
H_2,1710010555915717882,0.00
H_2,1710010560900888751,2.00
H_2,1710010565932521590,2.00
H_2,1710010570912757573,3.00
H_2,1710010575941023489,3.00
H_2,1710010580911715696,3.00
H_2,1710010585928806696,0.00
H_2,1710010590944715769,2.00
H_2,1710010595932128584,0.00
H_2,1710010600936557014,4.00
H_2,1710010605934040984,1.00
H_2,1710010610934681295,3.00
H_2,1710010615935532487,3.00
H_2,1710010620939653716,1.00
H_2,1710010625931340818,3.00
H_2,1710010630932967154,2.00
H_2,1710010635949916141,1.00
H_2,1710010640939357668,0.00
H_2,1710010645943642370,5.00
H_2,1710010650942123391,3.00
H_2,1710010655949875470,2.00
H_2,1710010660953440217,1.00
H_2,1710010665954885594,0.00
H_2,1710010670954091652,4.00
H_2,1710010675952246200,1.00
H_2,1710010680958181760,5.00
H_2,1710010685961319202,1.00
H_2,1710010690961420401,3.00
H_2,1710010695989880873,0.00
H_2,1710010700970356979,3.00
H_2,1710010705970273535,3.00
H_2,1710010710976518348,5.00
H_2,1710010715974447145,2.00
H_2,1710010720975468845,4.00
H_2,1710010725982348803,2.00
H_2,1710010730970589136,4.00
H_2,1710010735979838715,1.00
H_2,1710010740974823186,1.00
H_2,1710010745981747404,1.00
H_2,1710010750984112937,3.00
H_2,1710010755980924113,5.00
H_2,1710010760981240481,0.00
H_2,1710010765983239394,2.00
H_2,1710010770975688441,2.00
H_2,1710010775977541776,2.00
H_2,1710010780980302501,1.00
H_2,1710010785985609778,4.00
H_2,1710010790979813497,4.00
H_2,1710010795978832145,4.00
H_2,1710010800978409694,4.00
H_2,1710010805980719784,3.00
H_2,1710010810984080545,3.00
H_2,1710010815982420748,0.00
H_2,1710010820980551784,4.00
H_2,1710010825982064315,5.00
H_2,1710010830982394921,0.00
H_2,1710010835988958785,3.00
H_2,1710010840981658007,3.00
H_2,1710010845983812898,2.00
H_2,1710010850984842950,1.00
H_2,1710010855983959322,2.00
H_2,1710010860989225803,4.00
H_2,1710010865983246849,4.00
H_2,1710010870983095664,4.00
H_2,1710010875986516105,1.00
H_2,1710010880984165532,2.00
H_2,1710010885989171842,1.00
H_2,1710010890985127145,4.00
H_2,1710010895988124593,4.00
H_2,1710010900986861132,4.00
H_2,1710010905984146967,3.00
H_2,1710010910987326879,4.00
H_2,1710010915984654116,4.00
H_2,1710010920984965279,2.00
H_2,1710010925989504586,2.00
H_2,1710010930986214818,0.00
H_2,1710010935995749065,3.00
H_2,1710010940992810498,2.00
H_2,1710010945989094097,3.00
H_2,1710010950989404644,1.00
H_2,1710010956002584730,0.00
H_2,1710010960991922026,4.00
H_2,1710010965990577461,4.00
H_2,1710010970989356523,4.00
H_2,1710010975987638535,4.00
H_2,1710010980991150310,1.00
H_2,1710010985998076645,4.00
H_2,1710010990995371731,3.00
H_2,1710010995994189193,1.00
H_2,1710011000996111009,2.00
H_2,1710011006023246250,1.00
H_2,1710011011010699472,4.00
H_2,1710011016014116658,1.00
H_2,1710011021006244167,3.00
H_2,1710011026010588044,1.00
H_2,1710011031005666304,3.00
H_2,1710011036011820468,0.00
H_2,1710011041007691778,0.00
H_2,1710011046012312538,5.00
H_2,1710011051008309714,2.00
H_2,1710011056008546247,0.00
H_2,1710011061006522412,1.00
H_2,1710011066010122777,3.00
H_2,1710011071005973724,2.00
H_2,1710011076010195897,4.00
H_2,1710011081006270477,2.00
H_2,1710011086013406382,4.00
H_2,1710011091013696204,0.00
H_2,1710011096028644947,2.00
H_2,1710011101028494918,5.00
H_2,1710011106015759393,4.00
H_2,1710011111020653045,3.00
H_2,1710011116016715517,4.00
H_2,1710011121019277295,3.00
H_2,1710011126019725536,5.00
H_2,1710011131018941332,4.00
H_2,1710011136026420962,5.00
H_2,1710011141030507789,3.00
H_2,1710011146021726104,3.00
H_2,1710011151038137957,0.00
H_2,1710011156018843696,1.00
H_2,1710011161029439473,2.00
H_2,1710011166023129199,0.00
H_2,1710011171024376567,2.00
H_2,1710011176021313376,2.00
H_2,1710011181020364247,1.00
H_2,1710011186028698434,1.00
H_2,1710011191027164837,3.00
H_2,1710011196026228745,3.00
H_2,1710011201029402024,1.00
H_2,1710011206023657259,1.00
H_2,1710011211026105346,4.00
H_2,1710011216025727926,2.00
H_2,1710011221032127373,0.00
H_2,1710011226038695265,1.00
H_2,1710011231029343570,4.00
H_2,1710011236029397642,4.00
H_2,1710011241030207764,3.00
H_2,1710011246026506865,3.00
H_2,1710011251037835888,2.00
H_2,1710011256033080690,5.00
H_2,1710011261039081363,4.00
H_2,1710011266036983474,1.00
H_2,1710011271036746894,0.00
H_2,1710011276034700019,2.00
H_2,1710011281035341796,2.00
H_2,1710011286072904326,3.00
H_2,1710011291039132728,3.00
H_2,1710011296040624804,4.00
H_2,1710011301041997833,4.00
H_2,1710011306075356888,2.00
H_2,1710011311045652839,1.00
H_2,1710011316044205086,4.00
H_2,1710011321043283495,3.00
H_2,1710011326056342976,2.00
H_2,1710011331058842450,1.00
H_2,1710011336052754775,2.00
H_2,1710011341063587074,3.00
H_2,1710011346058466047,4.00
H_2,1710011351062268399,4.00
H_2,1710011356056891575,0.00
H_2,1710011361055871425,0.00
H_2,1710011366069926774,4.00
H_2,1710011371058423722,4.00
H_2,1710011376059097791,1.00
H_2,1710011381066418894,5.00
H_2,1710011386060642865,3.00
H_2,1710011391070071920,2.00
H_2,1710011396065998063,4.00
H_2,1710011401066825360,5.00
H_2,1710011406070800274,1.00
H_2,1710011411067366427,2.00
H_2,1710011416079610060,4.00
H_2,1710011421067920031,5.00
H_2,1710011426070517693,3.00
H_2,1710011431128307884,3.00
H_2,1710011436073316114,1.00
H_2,1710011441082175026,0.00
H_2,1710011446090675370,0.00
H_2,1710011451079233448,0.00
H_2,1710011456082800052,3.00
H_2,1710011461082672210,2.00
H_2,1710011466076058943,0.00
H_2,1710011471111426730,2.00
H_2,1710011476077682443,2.00
H_2,1710011481080082456,2.00
H_2,1710011486086378681,4.00
H_2,1710011491087196980,2.00
H_2,1710011496099894907,3.00
H_2,1710011501096963008,2.00
H_2,1710011506098682946,0.00
H_2,1710011511114766881,3.00
H_2,1710011516121410037,5.00
H_2,1710011521106931353,4.00
H_2,1710011526293760563,4.00
H_2,1710011531224479747,3.00
H_2,1710011536288646964,3.00
H_2,1710011541224540201,0.00
H_2,1710011546387106986,2.00
H_2,1710011551356121435,1.00
H_2,1710011556365040748,0.00
H_2,1710011561320324515,2.00
H_2,1710011566378525672,1.00
H_2,1710011571305599684,2.00
H_2,1710011576315986038,5.00
H_2,1710011581306245242,3.00
H_2,1710011586380887565,1.00
H_2,1710011591328563723,4.00
H_2,1710011596338912805,0.00
H_2,1710011601331444677,3.00
H_2,1710011606350706086,5.00
H_2,1710011611330331496,1.00
H_2,1710011616333210152,3.00
H_2,1710011621330989011,3.00
H_2,1710011626407029496,1.00
H_2,1710011631348156293,1.00
H_2,1710011636357759172,3.00
H_2,1710011641349483803,1.00
H_2,1710011646370837807,3.00
H_2,1710011651354737423,0.00
H_2,1710011656366886937,2.00
H_2,1710011661350453080,4.00
H_2,1710011666368758788,3.00
H_2,1710011671352426717,2.00
H_2,1710011676374218629,1.00
H_2,1710011681353993616,1.00
H_2,1710011686385315933,3.00
H_2,1710011691371002898,2.00
H_2,1710011696379172384,4.00
H_2,1710011701373241426,4.00
H_2,1710011706384819877,3.00
H_2,1710011711368729280,3.00
H_2,1710011716378530776,1.00
H_2,1710011721365932427,1.00
H_2,1710011726379939086,5.00
H_2,1710011731376299480,0.00
H_2,1710011736378773276,3.00
H_2,1710011741374218016,4.00
H_2,1710011746396096826,5.00
H_2,1710011751387796389,0.00
H_2,1710011756394543808,2.00
H_2,1710011761380009661,5.00
H_2,1710011766409855521,2.00
H_2,1710011771383584296,0.00
H_2,1710011776391296287,3.00
H_2,1710011781385704189,2.00
H_2,1710011786388700592,1.00
H_2,1710011791379023789,4.00
H_2,1710011796379556004,1.00
H_2,1710011801380340079,5.00
H_2,1710011806394645610,2.00
H_2,1710011811382355738,1.00
H_2,1710011816394163227,0.00
H_2,1710011821392294026,3.00
H_2,1710011826393320844,4.00
H_2,1710011831381555657,2.00
H_2,1710011836388925970,4.00
H_2,1710011841396454708,3.00
H_2,1710011846394067994,2.00
H_2,1710011851400067700,1.00
H_2,1710011856385348082,4.00
H_2,1710011861385742728,1.00
H_2,1710011866400604035,1.00
H_2,1710011871389370827,3.00
H_2,1710011876395376461,5.00
H_2,1710011881387867696,3.00
H_2,1710011886404479210,0.00
H_2,1710011891396998703,1.00
H_2,1710011896394775511,3.00
H_2,1710011901391109292,4.00
H_2,1710011906414412769,2.00
H_2,1710011911403164155,4.00
H_2,1710011916400089306,2.00
H_2,1710011921396774133,4.00
H_2,1710011926421151729,3.00
H_2,1710011931401938772,5.00
H_2,1710011936412848262,1.00
H_2,1710011941401397186,1.00
H_2,1710011946397933054,4.00
H_2,1710011951393137665,4.00
H_2,1710011956409630116,1.00
H_2,1710011961393529325,2.00
H_2,1710011966399330852,5.00
H_2,1710011971395807866,4.00
H_2,1710011976411192571,1.00
H_2,1710011981401149742,3.00
H_2,1710011986404967380,2.00
H_2,1710011991404372314,2.00
H_2,1710011996407195561,2.00
H_2,1710012001412672853,4.00
H_2,1710012006422262362,3.00
H_2,1710012011410356981,4.00
H_2,1710012016415392475,4.00
H_2,1710012021404905560,3.00
H_2,1710012026419554547,1.00
H_2,1710012031411321202,1.00
H_2,1710012036420951124,1.00
H_2,1710012041423279446,2.00
H_2,1710012046417976481,5.00
H_2,1710012051431029543,1.00
H_2,1710012056408058492,3.00
H_2,1710012061416222177,0.00
H_2,1710012066438540445,4.00
H_2,1710012071426092043,3.00
H_2,1710012076435142889,2.00
H_2,1710012081420255884,3.00
H_2,1710012086429607337,1.00
H_2,1710012091426251947,1.00
H_2,1710012096451014637,2.00
H_2,1710012101416490737,5.00
H_2,1710012106422552324,1.00
H_2,1710012111418742009,1.00
H_2,1710012116420413491,1.00
H_2,1710012121425662558,3.00
H_2,1710012126430777921,1.00
H_2,1710012131428471216,5.00
H_2,1710012136428526163,5.00
H_2,1710012141421328782,1.00
H_2,1710012146434037997,3.00
H_2,1710012151440808839,3.00
H_2,1710012156433830394,2.00
H_2,1710012161426955015,4.00
H_2,1710012166442749244,0.00
H_2,1710012171432616206,3.00
H_2,1710012176429084858,4.00
H_2,1710012181423567103,1.00
H_2,1710012186438517298,2.00
H_2,1710012191434885982,5.00
H_2,1710012196451794491,4.00
H_2,1710012201432267119,1.00
H_2,1710012206440445226,5.00
H_2,1710012211450671549,4.00
H_2,1710012216453558670,3.00
H_2,1710012221434497261,4.00
H_2,1710012226439421239,3.00
H_2,1710012231437324920,1.00
H_2,1710012236447187671,1.00
H_2,1710012241449360598,4.00
H_2,1710012246444807446,4.00
H_2,1710012251431080672,3.00
H_2,1710012256436288935,4.00
H_2,1710012261433828520,3.00
H_2,1710012266448708147,2.00
H_2,1710012271442495024,1.00
H_2,1710012276434167735,3.00
H_2,1710012281435664784,2.00
H_2,1710012286441086034,1.00
H_2,1710012291440224643,1.00
H_2,1710012296452442943,4.00
H_2,1710012301441274647,4.00
H_2,1710012306448707119,5.00
H_2,1710012311439103651,3.00
H_2,1710012316446645071,4.00
H_2,1710012321451849670,5.00
H_2,1710012326464296167,2.00
H_2,1710012331453612943,1.00
H_2,1710012336452260204,2.00
H_2,1710012341461306281,3.00
H_2,1710012346458611454,4.00
H_2,1710012351449495965,2.00
H_2,1710012356475540254,2.00
H_2,1710012361451389544,2.00
H_2,1710012366464129335,4.00
H_2,1710012371453173938,1.00
H_2,1710012376468408139,3.00
H_2,1710012381456893672,2.00
H_2,1710012386479083518,0.00
H_2,1710012391456068350,3.00
H_2,1710012396460592828,0.00
H_2,1710012401454126452,2.00
H_2,1710012406460956070,0.00
H_2,1710012411456441501,5.00
H_2,1710012416462247677,2.00
H_2,1710012421456916280,3.00
H_2,1710012426465611135,0.00
H_2,1710012431458084320,1.00
H_2,1710012436480154384,3.00
H_2,1710012441462600094,2.00
H_2,1710012446462165015,0.00
H_2,1710012451461624203,2.00
H_2,1710012456462791663,3.00
H_2,1710012461471261907,1.00
H_2,1710012466478612464,0.00
H_2,1710012471461580492,4.00
H_2,1710012476461608097,3.00
H_2,1710012481462738871,3.00
H_2,1710012486467845514,3.00
H_2,1710012491469484352,5.00
H_2,1710012496473769063,2.00
H_2,1710012501463304236,4.00
H_2,1710012506474614542,4.00
H_2,1710012512519764187,4.00
H_2,1710012517529504490,3.00
H_2,1710012522524395464,4.00
H_2,1710012527523549857,5.00
H_2,1710012532536417953,3.00
H_2,1710012537542832993,2.00
H_2,1710012542542253469,5.00
H_2,1710012547542602012,4.00
H_2,1710012552570204057,1.00
H_2,1710012557565063966,0.00
H_2,1710012562560319443,4.00
H_2,1710012567571850228,0.00
H_2,1710012572626124204,2.00
H_2,1710012577580382826,4.00
H_2,1710012582579084946,4.00
H_2,1710012587564462419,0.00
H_2,1710012592613031297,4.00
H_2,1710012597628876060,0.00
H_2,1710012602565527746,2.00
H_2,1710012607562014806,0.00
H_2,1710012612602440469,0.00
H_2,1710012617592929731,3.00
H_2,1710012622587561736,0.00
H_2,1710012627592426570,3.00
H_2,1710012632594203390,5.00
H_2,1710012637593310217,2.00
H_2,1710012642602228362,4.00
H_2,1710012647602613721,4.00
H_2,1710012652652095114,2.00
H_2,1710012657601835111,3.00
H_2,1710012662596629855,2.00
H_2,1710012667595942238,1.00
H_2,1710012672612643623,5.00
H_2,1710012677638791485,1.00
H_2,1710012682624736404,3.00
H_2,1710012687612765949,3.00
H_2,1710012692610324835,1.00
H_2,1710012697635666075,3.00
H_2,1710012702644563930,3.00
H_2,1710012707680284350,0.00
H_2,1710012712637794920,2.00
H_2,1710012717670840396,1.00
H_2,1710012722685311504,1.00
H_2,1710012727659801803,0.00
H_2,1710012732683626313,2.00
H_2,1710012737673731036,3.00
H_2,1710012742665265179,4.00
H_2,1710012747672589059,2.00
H_2,1710012752900084350,1.00
H_2,1710012757696558553,1.00
H_2,1710012762702255088,2.00
H_2,1710012767698109883,0.00
H_2,1710012772686167305,4.00
H_2,1710012777713782304,1.00
H_2,1710012782707050799,2.00
H_2,1710012787713598883,1.00
H_2,1710012792695624859,3.00
H_2,1710012797695586711,2.00
H_2,1710012802732960053,5.00
H_2,1710012807735632048,4.00
H_2,1710012812718261035,0.00
H_2,1710012817731292575,4.00
H_2,1710012822720424974,1.00
H_2,1710012827758641585,4.00
H_2,1710012832750499491,0.00
H_2,1710012837730329363,3.00
H_2,1710012842731382705,4.00
H_2,1710012847753955453,1.00
H_2,1710012852738722803,2.00
H_2,1710012857734219543,4.00
H_2,1710012862734524494,1.00
H_2,1710012867745526804,2.00
H_2,1710012872754119017,1.00
H_2,1710012877735021631,1.00
H_2,1710012882736886726,5.00
H_2,1710012887761702161,1.00
H_2,1710012892744038776,1.00
H_2,1710012897732700283,4.00
H_2,1710012902769603733,3.00
H_2,1710012907741034116,2.00
H_2,1710012912761074234,2.00
H_2,1710012917762403981,1.00
H_2,1710012922750031218,1.00
H_2,1710012927789488160,1.00
H_2,1710012932771232814,0.00
H_2,1710012937766166506,4.00
H_2,1710012942792525935,4.00
H_2,1710012947775340734,2.00
H_2,1710012952785510628,2.00
H_2,1710012957770957887,3.00
H_2,1710012962768910850,3.00
H_2,1710012967773893526,4.00
H_2,1710012972770236374,0.00
H_2,1710012977773331902,4.00
H_2,1710012982767568014,0.00
H_2,1710012987773209676,0.00
H_2,1710012992784437149,2.00
H_2,1710012997769269474,2.00
H_2,1710013002801133320,1.00
H_2,1710013007853440650,2.00
H_2,1710013012786668402,0.00
H_2,1710013017779699639,3.00
H_2,1710013022788996213,0.00
H_2,1710013027787311075,3.00
H_2,1710013032843461321,1.00
H_2,1710013037779772845,3.00
H_2,1710013042783108417,1.00
H_2,1710013047790649217,1.00
H_2,1710013052792834338,0.00
H_2,1710013057811132652,4.00
H_2,1710013062789201208,2.00
H_2,1710013067793386671,4.00
H_2,1710013072787835492,1.00
H_2,1710013077811210101,3.00
H_2,1710013082796296691,1.00
H_2,1710013087807927213,4.00
H_2,1710013092796651090,2.00
H_2,1710013097803850318,5.00
H_2,1710013102802734702,3.00
H_2,1710013107823204461,1.00
H_2,1710013112808258346,2.00
H_2,1710013117808330000,3.00
H_2,1710013122831596181,3.00
H_2,1710013127828656195,3.00
H_2,1710013133052726693,1.00
H_2,1710013137858835689,1.00
H_2,1710013142835628640,1.00
H_2,1710013147888716157,0.00
H_2,1710013152906501161,2.00
H_2,1710013157928831146,2.00
H_2,1710013162854127429,2.00
H_2,1710013167854873389,4.00
H_2,1710013172858857043,2.00
H_2,1710013177852386723,1.00
H_2,1710013182850479292,1.00
H_2,1710013187868075206,1.00
H_2,1710013192855814894,1.00
H_2,1710013197847120339,0.00
H_2,1710013202863587988,4.00
H_2,1710013207851691008,3.00
H_2,1710013212865395864,3.00
H_2,1710013217849139430,4.00
H_2,1710013222860500441,5.00
H_2,1710013227860577935,1.00
H_2,1710013232872405751,3.00
H_2,1710013237869990538,3.00
H_2,1710013242862969827,1.00
H_2,1710013247860969796,0.00
H_2,1710013252859851098,1.00
H_2,1710013257857064636,3.00
H_2,1710013262881210306,3.00
H_2,1710013267873474158,2.00
H_2,1710013272873716423,0.00
H_2,1710013277875689020,5.00
H_2,1710013282882108177,2.00
H_2,1710013287882638082,1.00
H_2,1710013292878666067,3.00
H_2,1710013297876678961,0.00
H_2,1710013302882025733,5.00
H_2,1710013307895216433,1.00
H_2,1710013312893477365,2.00
H_2,1710013317905969051,4.00
H_2,1710013322887817273,4.00
H_2,1710013327909366489,5.00
H_2,1710013332913559645,0.00
H_2,1710013337900440227,1.00
H_2,1710013342894706920,3.00
H_2,1710013347906479653,4.00
H_2,1710013352889963060,4.00
H_2,1710013357905085639,2.00
H_2,1710013362925581891,4.00
H_2,1710013367926452035,2.00
H_2,1710013372926718546,3.00
H_2,1710013377961803009,2.00
H_2,1710013382935685856,1.00
H_2,1710013387946475129,0.00
H_2,1710013392931483847,3.00
H_2,1710013397957979898,4.00
H_2,1710013402940376659,2.00
H_2,1710013407951644065,3.00
H_2,1710013412973431871,4.00
H_2,1710013417961834685,1.00
H_2,1710013422975962799,3.00
H_2,1710013427980707637,4.00
H_2,1710013432976182792,1.00
H_2,1710013437977408530,5.00
H_2,1710013443023270642,2.00
H_2,1710013447984470842,2.00
H_2,1710013452973527991,0.00
H_2,1710013457975691401,4.00
H_2,1710013462976000386,3.00
H_2,1710013467978966115,4.00
H_2,1710013472978740706,3.00
H_2,1710013477974075469,3.00
H_2,1710013482982804353,0.00
H_2,1710013488004506060,1.00
H_2,1710013492988009031,2.00
H_2,1710013497977378303,4.00
H_2,1710013503013512477,4.00
H_2,1710013507987749152,4.00
H_2,1710013513007281049,4.00
H_2,1710013518028344637,4.00
H_2,1710013523036467400,2.00
H_2,1710013528041504795,1.00
H_2,1710013533056230236,1.00
H_2,1710013538056152670,3.00
H_2,1710013543063945920,2.00
H_2,1710013548059608437,1.00
H_2,1710013553068246632,3.00
H_2,1710013558062789261,2.00
H_2,1710013563060715489,3.00
H_2,1710013568074309565,2.00
H_2,1710013573072344592,4.00
H_2,1710013578068837307,2.00
H_2,1710013583069797986,4.00
H_2,1710013588071764255,2.00
H_2,1710013593069319841,2.00
H_2,1710013598094097476,4.00
H_2,1710013603085120485,4.00
H_2,1710013608098855567,4.00
H_2,1710013613138358903,4.00
H_2,1710013618106255747,4.00
H_2,1710013623124097214,3.00
H_2,1710013628134349938,2.00
H_2,1710013633132300302,4.00
H_2,1710013638153873462,2.00
H_2,1710013643142377451,1.00
H_2,1710013648142398315,0.00
H_2,1710013653166245722,1.00
H_2,1710013658147959112,5.00
H_2,1710013663155161743,1.00
H_2,1710013668159010498,4.00
H_2,1710013673163556811,1.00
H_2,1710013678184157627,2.00
H_2,1710013683177212307,0.00
H_2,1710013688174039734,3.00
H_2,1710013693183446681,0.00
H_2,1710013698174671291,2.00
H_2,1710013703305295021,3.00
H_2,1710013708229527208,2.00
H_2,1710013713259153133,1.00
H_2,1710013718227127480,2.00
H_2,1710013723230887883,1.00
H_2,1710013728237378326,5.00
H_2,1710013733242876331,3.00
H_2,1710013738232871664,1.00
H_2,1710013743230813309,1.00
H_2,1710013748245484448,2.00
H_2,1710013753242817507,5.00
H_2,1710013758235887569,3.00
H_2,1710013763240506266,5.00
H_2,1710013768231822432,1.00
H_2,1710013773235607904,1.00
H_2,1710013778238262130,2.00
H_2,1710013783237301688,1.00
H_2,1710013788231448822,2.00
H_2,1710013793232429562,2.00
H_2,1710013798233222644,0.00
H_2,1710013803242855726,4.00
H_2,1710013808248327421,1.00
H_2,1710013813237965707,5.00
H_2,1710013818241894641,3.00
H_2,1710013823238271318,1.00
H_2,1710013828241934773,0.00
H_2,1710013833250732881,3.00
H_2,1710013838251322277,4.00
H_2,1710013843242762444,1.00
H_2,1710013848250023560,4.00
H_2,1710013853246863838,3.00
H_2,1710013858261591357,1.00
H_2,1710013863302542687,3.00
H_2,1710013868279256743,0.00
H_2,1710013873276182974,1.00
H_2,1710013878280447958,3.00
H_2,1710013883282706172,3.00
H_2,1710013888285632964,2.00
H_2,1710013893316546943,0.00
H_2,1710013898294015877,4.00
H_2,1710013903294965093,3.00
H_2,1710013908315752474,4.00
H_2,1710013913308740508,5.00
H_2,1710013918318619482,3.00
H_2,1710013923379463699,2.00
H_2,1710013928328740826,3.00
H_2,1710013933338164760,5.00
H_2,1710013938340482467,5.00
H_2,1710013943341848758,2.00
H_2,1710013948354256434,4.00
H_2,1710013953358804448,3.00
H_2,1710013958343387548,2.00
H_2,1710013963384820131,3.00
H_2,1710013968361578186,1.00
H_2,1710013973337273155,1.00
H_2,1710013978366442260,2.00
H_2,1710013983364146404,0.00
H_2,1710013988347182272,4.00
H_2,1710013993355596324,3.00
H_2,1710013998354749780,4.00
H_2,1710014003363287752,4.00
H_2,1710014008348704416,4.00
H_2,1710014013359193120,5.00
H_2,1710014018362080748,3.00
H_2,1710014023361720456,3.00
H_2,1710014028376094652,2.00
H_2,1710014033364687030,3.00
H_2,1710014038358775870,2.00
H_2,1710014043357364352,2.00
H_2,1710014048374073294,1.00
H_2,1710014053396485362,2.00
H_2,1710014058380165415,3.00
H_2,1710014063411441040,4.00
H_2,1710014068367051551,4.00
H_2,1710014073392640595,3.00
H_2,1710014078382811147,5.00
H_2,1710014083398453371,0.00
H_2,1710014088380480321,0.00
H_2,1710014093422084189,1.00
H_2,1710014098389326944,4.00
H_2,1710014103406818800,2.00
H_2,1710014108429364720,5.00
H_2,1710014113423066434,2.00
H_2,1710014118419818680,5.00
H_2,1710014123449195739,1.00
H_2,1710014128452020351,3.00
H_2,1710014133457871640,3.00
H_2,1710014138445142108,3.00
H_2,1710014143452650470,5.00
H_2,1710014148444440705,0.00
H_2,1710014153468904607,2.00
H_2,1710014158464558569,3.00
H_2,1710014163457910640,1.00
H_2,1710014168483764763,2.00
H_2,1710014173471150609,1.00
H_2,1710014178478420130,3.00
H_2,1710014183484231505,5.00
H_2,1710014188479656911,2.00
H_2,1710014193514353555,0.00
H_2,1710014198479592122,3.00
H_2,1710014203482974901,4.00
H_2,1710014208494279955,4.00
H_2,1710014213491457026,4.00
H_2,1710014218491733687,1.00
H_2,1710014223489417674,4.00
H_2,1710014228497279184,1.00
H_2,1710014233601499468,4.00
H_2,1710014238514565386,1.00
H_2,1710014243503335437,3.00
H_2,1710014248510709480,3.00
H_2,1710014253510961339,1.00
H_2,1710014258521500251,3.00
H_2,1710014263518716330,1.00
H_2,1710014268527844664,2.00
H_2,1710014273524182922,2.00
H_2,1710014278522846605,1.00
H_2,1710014283524268835,4.00
H_2,1710014288524875463,3.00
H_2,1710014293525218100,2.00
H_2,1710014298546810185,3.00
H_2,1710014303528339876,2.00
H_2,1710014308528040696,5.00
H_2,1710014313527867263,3.00
H_2,1710014318533383403,3.00
H_2,1710014323534901507,2.00
H_2,1710014328562489921,1.00
H_2,1710014333538390943,4.00
H_2,1710014338541035812,4.00
H_2,1710014343536578180,1.00
H_2,1710014348535903307,3.00
H_2,1710014353542250448,4.00
H_2,1710014358579147461,4.00
H_2,1710014363552652135,3.00
H_2,1710014368569206203,0.00
H_2,1710014373574412686,0.00
H_2,1710014378551249891,2.00
H_2,1710014383579105777,3.00
H_2,1710014388563928965,4.00
H_2,1710014393590874209,1.00
H_2,1710014398570810368,3.00
H_2,1710014403562386590,1.00
H_2,1710014408555486414,1.00
H_2,1710014413575611281,3.00
H_2,1710014418560244508,3.00
H_2,1710014423571344342,3.00
H_2,1710014428564463234,3.00
