name,time,Smoke
Sm_oke,1710008674583742343,1.00
Sm_oke,1710008679573839133,0.00
Sm_oke,1710008684598681884,1.00
Sm_oke,1710008689584674065,1.00
Sm_oke,1710008694598799838,0.00
Sm_oke,1710008699598503591,1.00
Sm_oke,1710008704590895450,1.00
Sm_oke,1710008709597809966,1.00
Sm_oke,1710008714594238122,0.00
Sm_oke,1710008719599993902,0.00
Sm_oke,1710008724599861378,1.00
Sm_oke,1710008729610662617,0.00
Sm_oke,1710008734602796748,0.00
Sm_oke,1710008739607857707,0.00
Sm_oke,1710008744599566329,0.00
Sm_oke,1710008749599235965,0.00
Sm_oke,1710008754612433365,0.00
Sm_oke,1710008759611126817,0.00
Sm_oke,1710008764602557021,1.00
Sm_oke,1710008769597229560,1.00
Sm_oke,1710008774608032561,0.00
Sm_oke,1710008779601703030,1.00
Sm_oke,1710008784641355510,0.00
Sm_oke,1710008789612681702,1.00
Sm_oke,1710008794621210355,0.00
Sm_oke,1710008799620051432,1.00
Sm_oke,1710008804662019521,0.00
Sm_oke,1710008809620782540,1.00
Sm_oke,1710008814626884503,0.00
Sm_oke,1710008819633724527,0.00
Sm_oke,1710008824660057956,1.00
Sm_oke,1710008829645356429,0.00
Sm_oke,1710008834638181762,0.00
Sm_oke,1710008839642180461,1.00
Sm_oke,1710008844671377349,0.00
Sm_oke,1710008849655096224,1.00
Sm_oke,1710008854661129805,0.00
Sm_oke,1710008859652532521,0.00
Sm_oke,1710008864750122687,1.00
Sm_oke,1710008869669310769,0.00
Sm_oke,1710008874678977992,0.00
Sm_oke,1710008879677161641,0.00
Sm_oke,1710008884756247827,1.00
Sm_oke,1710008889681515450,0.00
Sm_oke,1710008894681368279,0.00
Sm_oke,1710008899708449977,0.00
Sm_oke,1710008904771777769,1.00
Sm_oke,1710008909692306425,1.00
Sm_oke,1710008914701550730,0.00
Sm_oke,1710008919706543020,1.00
Sm_oke,1710008924738615015,1.00
Sm_oke,1710008929717798779,1.00
Sm_oke,1710008934726559328,0.00
Sm_oke,1710008939717027320,0.00
Sm_oke,1710008944750179991,1.00
Sm_oke,1710008949725157416,0.00
Sm_oke,1710008954726285644,0.00
Sm_oke,1710008959724751656,1.00
Sm_oke,1710008964811337109,0.00
Sm_oke,1710008969752517585,1.00
Sm_oke,1710008974773585905,1.00
Sm_oke,1710008979748020842,1.00
Sm_oke,1710008984763327703,1.00
Sm_oke,1710008989751772763,1.00
Sm_oke,1710008994810461514,0.00
Sm_oke,1710008999759708364,0.00
Sm_oke,1710009004796980746,0.00
Sm_oke,1710009009784492781,1.00
Sm_oke,1710009014793831727,0.00
Sm_oke,1710009019792702856,0.00
Sm_oke,1710009024821125777,0.00
Sm_oke,1710009029794333837,1.00
Sm_oke,1710009034797739367,0.00
Sm_oke,1710009039817037653,1.00
Sm_oke,1710009044839244454,0.00
Sm_oke,1710009049818072158,0.00
Sm_oke,1710009054807588622,1.00
Sm_oke,1710009059808697179,1.00
Sm_oke,1710009064859459829,1.00
Sm_oke,1710009069832146118,1.00
Sm_oke,1710009074858566285,1.00
Sm_oke,1710009079842420122,0.00
Sm_oke,1710009084848392280,1.00
Sm_oke,1710009089839855861,0.00
Sm_oke,1710009094847635173,1.00
Sm_oke,1710009099830358798,0.00
Sm_oke,1710009104894592540,0.00
Sm_oke,1710009109844738713,0.00
Sm_oke,1710009114859389520,0.00
Sm_oke,1710009119857668010,1.00
Sm_oke,1710009124928220699,0.00
Sm_oke,1710009129861896607,1.00
Sm_oke,1710009134890489633,0.00
Sm_oke,1710009139882416067,0.00
Sm_oke,1710009144863713195,0.00
Sm_oke,1710009149862585744,1.00
Sm_oke,1710009154855357831,0.00
Sm_oke,1710009159865103830,1.00
Sm_oke,1710009164892007751,1.00
Sm_oke,1710009169871186729,1.00
Sm_oke,1710009174884355360,1.00
Sm_oke,1710009179951689636,1.00
Sm_oke,1710009184966824451,0.00
Sm_oke,1710009189913516670,1.00
Sm_oke,1710009194920391864,1.00
Sm_oke,1710009199925982528,1.00
Sm_oke,1710009205095802524,1.00
Sm_oke,1710009209989565337,1.00
Sm_oke,1710009215007658257,1.00
Sm_oke,1710009219993830633,0.00
Sm_oke,1710009225134267256,0.00
Sm_oke,1710009230103872070,1.00
Sm_oke,1710009235113892722,0.00
Sm_oke,1710009240069829137,1.00
Sm_oke,1710009245199144801,1.00
Sm_oke,1710009250072518986,1.00
Sm_oke,1710009255084805893,0.00
Sm_oke,1710009260074197497,1.00
Sm_oke,1710009265171872472,0.00
Sm_oke,1710009270088848857,0.00
Sm_oke,1710009275111161432,1.00
Sm_oke,1710009280076917912,1.00
Sm_oke,1710009285119825601,0.00
Sm_oke,1710009290131625045,0.00
Sm_oke,1710009295125613294,1.00
Sm_oke,1710009300106419345,1.00
Sm_oke,1710009305133265074,1.00
Sm_oke,1710009310096628324,0.00
Sm_oke,1710009315118307730,0.00
Sm_oke,1710009320129347433,1.00
Sm_oke,1710009325163163335,0.00
Sm_oke,1710009330119937007,0.00
Sm_oke,1710009335134395064,1.00
Sm_oke,1710009340113614114,0.00
Sm_oke,1710009345168835312,0.00
Sm_oke,1710009350130434433,1.00
Sm_oke,1710009355147945393,0.00
Sm_oke,1710009360120891540,0.00
Sm_oke,1710009365154862479,1.00
Sm_oke,1710009370135772016,1.00
Sm_oke,1710009375146876847,1.00
Sm_oke,1710009380128987346,0.00
Sm_oke,1710009385161298917,1.00
Sm_oke,1710009390138423627,1.00
Sm_oke,1710009395166455968,1.00
Sm_oke,1710009400124997428,0.00
Sm_oke,1710009405172274850,1.00
Sm_oke,1710009410144103023,1.00
Sm_oke,1710009415167288203,1.00
Sm_oke,1710009420138107454,0.00
Sm_oke,1710009425186502179,1.00
Sm_oke,1710009430151242993,0.00
Sm_oke,1710009435171223823,0.00
Sm_oke,1710009440151373120,1.00
Sm_oke,1710009445227975959,1.00
Sm_oke,1710009450168856344,0.00
Sm_oke,1710009455191393335,0.00
Sm_oke,1710009460169377037,1.00
Sm_oke,1710009465224900170,1.00
Sm_oke,1710009470183989801,1.00
Sm_oke,1710009475196169818,1.00
Sm_oke,1710009480173060168,0.00
Sm_oke,1710009485206065688,1.00
Sm_oke,1710009490251544577,0.00
Sm_oke,1710009495222880580,1.00
Sm_oke,1710009500180866177,1.00
Sm_oke,1710009505272096298,1.00
Sm_oke,1710009510197750733,1.00
Sm_oke,1710009515210832798,0.00
Sm_oke,1710009520204196402,0.00
Sm_oke,1710009525288714029,0.00
Sm_oke,1710009530208811648,1.00
Sm_oke,1710009535252181997,1.00
Sm_oke,1710009540220552178,0.00
Sm_oke,1710009545280266068,0.00
Sm_oke,1710009550213884788,1.00
Sm_oke,1710009555220011128,0.00
Sm_oke,1710009560214301539,1.00
Sm_oke,1710009565277576768,0.00
Sm_oke,1710009570245411269,0.00
Sm_oke,1710009575252620677,0.00
Sm_oke,1710009580242205217,0.00
Sm_oke,1710009585339850601,1.00
Sm_oke,1710009590254694953,0.00
Sm_oke,1710009595293864579,1.00
Sm_oke,1710009600258367168,0.00
Sm_oke,1710009605308332597,1.00
Sm_oke,1710009610264524955,0.00
Sm_oke,1710009615281896737,1.00
Sm_oke,1710009620260555437,1.00
Sm_oke,1710009625351748923,1.00
Sm_oke,1710009630318129697,0.00
Sm_oke,1710009635315723164,1.00
Sm_oke,1710009640285273519,0.00
Sm_oke,1710009645314812831,1.00
Sm_oke,1710009650283192519,1.00
Sm_oke,1710009655339728578,0.00
Sm_oke,1710009660318854335,0.00
Sm_oke,1710009665340612854,0.00
Sm_oke,1710009670320576533,0.00
Sm_oke,1710009675341828187,0.00
Sm_oke,1710009680329321384,0.00
Sm_oke,1710009685402011429,1.00
Sm_oke,1710009690338859170,1.00
Sm_oke,1710009695337037636,1.00
Sm_oke,1710009700354986853,0.00
Sm_oke,1710009705451202313,1.00
Sm_oke,1710009710391896681,0.00
Sm_oke,1710009715370777940,0.00
Sm_oke,1710009720343770344,1.00
Sm_oke,1710009725450329389,1.00
Sm_oke,1710009730368387554,1.00
Sm_oke,1710009735392583228,0.00
Sm_oke,1710009740374114487,1.00
Sm_oke,1710009745451727558,0.00
Sm_oke,1710009750397354884,1.00
Sm_oke,1710009755403450176,1.00
Sm_oke,1710009760393372794,1.00
Sm_oke,1710009765449865390,0.00
Sm_oke,1710009770397617638,1.00
Sm_oke,1710009775421051137,1.00
Sm_oke,1710009780405226723,1.00
Sm_oke,1710009785472581557,1.00
Sm_oke,1710009790415303753,0.00
Sm_oke,1710009795437918540,0.00
Sm_oke,1710009800414037626,0.00
Sm_oke,1710009805494332298,1.00
Sm_oke,1710009810420947813,1.00
Sm_oke,1710009815448599809,0.00
Sm_oke,1710009820423768208,0.00
Sm_oke,1710009825451096684,1.00
Sm_oke,1710009830426853487,0.00
Sm_oke,1710009835447213204,0.00
Sm_oke,1710009840430829222,1.00
Sm_oke,1710009845478308611,0.00
Sm_oke,1710009850433977189,1.00
Sm_oke,1710009855458249019,1.00
Sm_oke,1710009860436667077,1.00
Sm_oke,1710009865534006295,1.00
Sm_oke,1710009870448845989,0.00
Sm_oke,1710009875480842683,1.00
Sm_oke,1710009880453930024,0.00
Sm_oke,1710009885578585187,1.00
Sm_oke,1710009890482747569,1.00
Sm_oke,1710009895500363836,0.00
Sm_oke,1710009900484758115,0.00
Sm_oke,1710009905545343537,1.00
Sm_oke,1710009910502994127,1.00
Sm_oke,1710009915588119597,1.00
Sm_oke,1710009920495390743,1.00
Sm_oke,1710009925581757380,1.00
Sm_oke,1710009930502362883,0.00
Sm_oke,1710009935525624442,0.00
Sm_oke,1710009940512033922,0.00
Sm_oke,1710009945581216814,0.00
Sm_oke,1710009950505296735,1.00
Sm_oke,1710009955529460011,0.00
Sm_oke,1710009960510145919,0.00
Sm_oke,1710009965671937256,0.00
Sm_oke,1710009970586964034,0.00
Sm_oke,1710009975582438711,1.00
Sm_oke,1710009980566646799,1.00
Sm_oke,1710009985654524739,1.00
Sm_oke,1710009990656583317,1.00
Sm_oke,1710009995616046609,0.00
Sm_oke,1710010000596886434,0.00
Sm_oke,1710010005649127259,0.00
Sm_oke,1710010010615825806,0.00
Sm_oke,1710010015626920548,1.00
Sm_oke,1710010020621579865,1.00
Sm_oke,1710010025705857050,1.00
Sm_oke,1710010030621347495,1.00
Sm_oke,1710010035648364068,0.00
Sm_oke,1710010040728614046,0.00
Sm_oke,1710010045700178388,1.00
Sm_oke,1710010050634989926,0.00
Sm_oke,1710010055662753903,0.00
Sm_oke,1710010060639835957,1.00
Sm_oke,1710010065728940229,0.00
Sm_oke,1710010070673119561,0.00
Sm_oke,1710010075681299188,1.00
Sm_oke,1710010080675635364,1.00
Sm_oke,1710010085765939592,1.00
Sm_oke,1710010090729416685,1.00
Sm_oke,1710010095747684366,1.00
Sm_oke,1710010100735572504,1.00
Sm_oke,1710010105810496485,1.00
Sm_oke,1710010110735478151,1.00
Sm_oke,1710010115754619437,1.00
Sm_oke,1710010120735919385,1.00
Sm_oke,1710010125787014087,0.00
Sm_oke,1710010130759578994,1.00
Sm_oke,1710010135793139051,0.00
Sm_oke,1710010140816080697,1.00
Sm_oke,1710010145861870695,1.00
Sm_oke,1710010150762519614,0.00
Sm_oke,1710010155797636819,1.00
Sm_oke,1710010160773345675,0.00
Sm_oke,1710010165772606839,1.00
Sm_oke,1710010170783855402,1.00
Sm_oke,1710010175772243723,0.00
Sm_oke,1710010180782011963,1.00
Sm_oke,1710010185792278526,0.00
Sm_oke,1710010190781248071,1.00
Sm_oke,1710010195788594108,1.00
Sm_oke,1710010200786018504,0.00
Sm_oke,1710010205785092523,0.00
Sm_oke,1710010210800404604,0.00
Sm_oke,1710010215784021317,0.00
Sm_oke,1710010220780476884,1.00
Sm_oke,1710010225787947043,0.00
Sm_oke,1710010230801457434,0.00
Sm_oke,1710010235810768301,0.00
Sm_oke,1710010240786674952,0.00
Sm_oke,1710010245784710062,1.00
Sm_oke,1710010250779848665,1.00
Sm_oke,1710010255792542565,1.00
Sm_oke,1710010260795199983,0.00
Sm_oke,1710010265794689071,1.00
Sm_oke,1710010270785196725,0.00
Sm_oke,1710010275790955987,0.00
Sm_oke,1710010280796123890,1.00
Sm_oke,1710010285799312470,0.00
Sm_oke,1710010290789690255,0.00
Sm_oke,1710010295797235683,0.00
Sm_oke,1710010300807852813,0.00
Sm_oke,1710010305802253013,0.00
Sm_oke,1710010310805257500,1.00
Sm_oke,1710010315814035243,1.00
Sm_oke,1710010320812900305,0.00
Sm_oke,1710010325811147238,0.00
Sm_oke,1710010330814257013,0.00
Sm_oke,1710010335817796729,0.00
Sm_oke,1710010340816196717,0.00
Sm_oke,1710010345821611519,1.00
Sm_oke,1710010350824332992,0.00
Sm_oke,1710010355820192867,1.00
Sm_oke,1710010360826409160,0.00
Sm_oke,1710010365842322289,0.00
Sm_oke,1710010370828118068,0.00
Sm_oke,1710010375829423163,1.00
Sm_oke,1710010380838946402,0.00
Sm_oke,1710010385853728367,1.00
Sm_oke,1710010390840642610,0.00
Sm_oke,1710010395849140993,1.00
Sm_oke,1710010400840226566,1.00
Sm_oke,1710010405857320533,1.00
Sm_oke,1710010410852933893,1.00
Sm_oke,1710010415881275571,1.00
Sm_oke,1710010420875310801,1.00
Sm_oke,1710010425863055371,1.00
Sm_oke,1710010430859131522,1.00
Sm_oke,1710010435862762589,0.00
Sm_oke,1710010440873744460,1.00
Sm_oke,1710010445892225779,1.00
Sm_oke,1710010450882441411,0.00
Sm_oke,1710010455884898036,0.00
Sm_oke,1710010460872139762,1.00
Sm_oke,1710010465901276234,0.00
Sm_oke,1710010470884977442,1.00
Sm_oke,1710010475886961187,0.00
Sm_oke,1710010480882674897,0.00
Sm_oke,1710010485938228968,1.00
Sm_oke,1710010490894774159,0.00
Sm_oke,1710010495898263298,0.00
Sm_oke,1710010500897937810,0.00
Sm_oke,1710010505913666950,1.00
Sm_oke,1710010510906249499,1.00
Sm_oke,1710010515906823839,0.00
Sm_oke,1710010520914151590,0.00
Sm_oke,1710010525925522707,1.00
Sm_oke,1710010530913772651,1.00
Sm_oke,1710010535923251840,1.00
Sm_oke,1710010540905249298,0.00
Sm_oke,1710010545921458977,0.00
Sm_oke,1710010550903177417,0.00
Sm_oke,1710010555920017659,1.00
Sm_oke,1710010560902451350,0.00
Sm_oke,1710010565936092047,1.00
Sm_oke,1710010570916955007,1.00
Sm_oke,1710010575942889733,0.00
Sm_oke,1710010580915392975,0.00
Sm_oke,1710010585932073403,1.00
Sm_oke,1710010590949580805,0.00
Sm_oke,1710010595936345861,1.00
Sm_oke,1710010600940358459,0.00
Sm_oke,1710010605940167942,1.00
Sm_oke,1710010610937112588,0.00
Sm_oke,1710010615941227259,0.00
Sm_oke,1710010620943330578,0.00
Sm_oke,1710010625933735550,1.00
Sm_oke,1710010630939007028,0.00
Sm_oke,1710010635954591541,1.00
Sm_oke,1710010640943112551,0.00
Sm_oke,1710010645947695637,0.00
Sm_oke,1710010650943681302,1.00
Sm_oke,1710010655953355562,1.00
Sm_oke,1710010660959189728,1.00
Sm_oke,1710010665957516366,1.00
Sm_oke,1710010670956116436,1.00
Sm_oke,1710010675955204888,0.00
Sm_oke,1710010680962984712,1.00
Sm_oke,1710010685965117157,0.00
Sm_oke,1710010690965706376,1.00
Sm_oke,1710010695992518364,0.00
Sm_oke,1710010700974355715,0.00
Sm_oke,1710010705975315341,1.00
Sm_oke,1710010710982776711,1.00
Sm_oke,1710010715976877084,0.00
Sm_oke,1710010720979931381,1.00
Sm_oke,1710010725985668947,0.00
Sm_oke,1710010730972256838,1.00
Sm_oke,1710010735985283957,1.00
Sm_oke,1710010740979495826,1.00
Sm_oke,1710010745980429127,1.00
Sm_oke,1710010750982935129,0.00
Sm_oke,1710010755987031799,0.00
Sm_oke,1710010760983869430,1.00
Sm_oke,1710010765987517920,1.00
Sm_oke,1710010770977636247,1.00
Sm_oke,1710010775981468221,0.00
Sm_oke,1710010780982904992,1.00
Sm_oke,1710010785987725916,0.00
Sm_oke,1710010790982285572,1.00
Sm_oke,1710010795982342601,0.00
Sm_oke,1710010800980293438,1.00
Sm_oke,1710010805987140647,1.00
Sm_oke,1710010810989162298,1.00
Sm_oke,1710010815986062454,0.00
Sm_oke,1710010820985280413,0.00
Sm_oke,1710010825985413522,0.00
Sm_oke,1710010830986004752,0.00
Sm_oke,1710010835991328672,1.00
Sm_oke,1710010840983145085,1.00
Sm_oke,1710010845988783776,1.00
Sm_oke,1710010850988587059,1.00
Sm_oke,1710010855990176240,1.00
Sm_oke,1710010860993392359,1.00
Sm_oke,1710010865989530017,0.00
Sm_oke,1710010870987004720,1.00
Sm_oke,1710010875989024330,1.00
Sm_oke,1710010880989980888,1.00
Sm_oke,1710010885991467672,0.00
Sm_oke,1710010890986659591,1.00
Sm_oke,1710010895989423028,1.00
Sm_oke,1710010900991448781,0.00
Sm_oke,1710010905986649255,0.00
Sm_oke,1710010910990461196,0.00
Sm_oke,1710010915990922959,0.00
Sm_oke,1710010920989523084,1.00
Sm_oke,1710010925993087861,1.00
Sm_oke,1710010930989861322,1.00
Sm_oke,1710010935995909273,0.00
Sm_oke,1710010940995403202,0.00
Sm_oke,1710010945993780078,1.00
Sm_oke,1710010950992933492,0.00
Sm_oke,1710010956006340973,0.00
Sm_oke,1710010960996242799,0.00
Sm_oke,1710010965994038444,1.00
Sm_oke,1710010970991941986,1.00
Sm_oke,1710010975991629100,0.00
Sm_oke,1710010980995513427,1.00
Sm_oke,1710010985999026591,0.00
Sm_oke,1710010991000580627,1.00
Sm_oke,1710010995998985382,1.00
Sm_oke,1710011001003708130,1.00
Sm_oke,1710011006024667550,1.00
Sm_oke,1710011011014900609,0.00
Sm_oke,1710011016013725930,1.00
Sm_oke,1710011021008956974,1.00
Sm_oke,1710011026013748507,0.00
Sm_oke,1710011031007892029,1.00
Sm_oke,1710011036013357027,1.00
Sm_oke,1710011041010638594,1.00
Sm_oke,1710011046014330711,1.00
Sm_oke,1710011051014526472,0.00
Sm_oke,1710011056012893582,1.00
Sm_oke,1710011061008056784,1.00
Sm_oke,1710011066013954748,1.00
Sm_oke,1710011071010367308,0.00
Sm_oke,1710011076015109115,1.00
Sm_oke,1710011081008015890,0.00
Sm_oke,1710011086017144707,1.00
Sm_oke,1710011091017623383,1.00
Sm_oke,1710011096030150881,0.00
Sm_oke,1710011101031863869,1.00
Sm_oke,1710011106017265639,1.00
Sm_oke,1710011111024500588,0.00
Sm_oke,1710011116020196655,0.00
Sm_oke,1710011121025117334,1.00
Sm_oke,1710011126025704585,1.00
Sm_oke,1710011131020809452,0.00
Sm_oke,1710011136029714965,0.00
Sm_oke,1710011141032150025,1.00
Sm_oke,1710011146023916985,0.00
Sm_oke,1710011151040906492,1.00
Sm_oke,1710011156022591500,0.00
Sm_oke,1710011161033235923,0.00
Sm_oke,1710011166029002310,0.00
Sm_oke,1710011171027193748,1.00
Sm_oke,1710011176025528157,1.00
Sm_oke,1710011181024359602,1.00
Sm_oke,1710011186034502274,1.00
Sm_oke,1710011191031099515,0.00
Sm_oke,1710011196033463311,0.00
Sm_oke,1710011201032015924,0.00
Sm_oke,1710011206028575893,0.00
Sm_oke,1710011211031637155,0.00
Sm_oke,1710011216032762596,1.00
Sm_oke,1710011221034850126,0.00
Sm_oke,1710011226041977392,0.00
Sm_oke,1710011231032732676,1.00
Sm_oke,1710011236030930242,1.00
Sm_oke,1710011241032883070,0.00
Sm_oke,1710011246028742693,1.00
Sm_oke,1710011251043877071,1.00
Sm_oke,1710011256038103178,1.00
Sm_oke,1710011261037927876,0.00
Sm_oke,1710011266040007216,0.00
Sm_oke,1710011271042037766,1.00
Sm_oke,1710011276037763918,0.00
Sm_oke,1710011281040427773,0.00
Sm_oke,1710011286079741392,0.00
Sm_oke,1710011291044753130,1.00
Sm_oke,1710011296044031306,1.00
Sm_oke,1710011301044950013,0.00
Sm_oke,1710011306079565106,0.00
Sm_oke,1710011311048315852,1.00
Sm_oke,1710011316046991173,0.00
Sm_oke,1710011321046316039,0.00
Sm_oke,1710011326060006613,1.00
Sm_oke,1710011331060314269,1.00
Sm_oke,1710011336054290865,0.00
Sm_oke,1710011341068071333,0.00
Sm_oke,1710011346060552656,0.00
Sm_oke,1710011351063307198,0.00
Sm_oke,1710011356062298332,0.00
Sm_oke,1710011361058849386,1.00
Sm_oke,1710011366071525312,0.00
Sm_oke,1710011371061027360,0.00
Sm_oke,1710011376062732782,0.00
Sm_oke,1710011381070423259,0.00
Sm_oke,1710011386062269892,1.00
Sm_oke,1710011391073079933,1.00
Sm_oke,1710011396071112008,0.00
Sm_oke,1710011401074799661,0.00
Sm_oke,1710011406074313181,0.00
Sm_oke,1710011411069751265,1.00
Sm_oke,1710011416083372550,0.00
Sm_oke,1710011421070220545,1.00
Sm_oke,1710011426077998141,1.00
Sm_oke,1710011431131968551,1.00
Sm_oke,1710011436078935994,1.00
Sm_oke,1710011441086543712,1.00
Sm_oke,1710011446096402125,0.00
Sm_oke,1710011451085838691,1.00
Sm_oke,1710011456084033121,1.00
Sm_oke,1710011461085429286,1.00
Sm_oke,1710011466080667107,0.00
Sm_oke,1710011471113675578,0.00
Sm_oke,1710011476081181548,0.00
Sm_oke,1710011481085251139,1.00
Sm_oke,1710011486088187791,1.00
Sm_oke,1710011491096363777,1.00
Sm_oke,1710011496102503129,1.00
Sm_oke,1710011501100380238,0.00
Sm_oke,1710011506108814220,1.00
Sm_oke,1710011511117852862,1.00
Sm_oke,1710011516124808934,0.00
Sm_oke,1710011521108530515,0.00
Sm_oke,1710011526299758255,0.00
Sm_oke,1710011531228736870,1.00
Sm_oke,1710011536290186595,0.00
Sm_oke,1710011541226621288,0.00
Sm_oke,1710011546390264685,0.00
Sm_oke,1710011551357912941,1.00
Sm_oke,1710011556373272495,1.00
Sm_oke,1710011561321940552,0.00
Sm_oke,1710011566382509358,1.00
Sm_oke,1710011571308889883,0.00
Sm_oke,1710011576318951915,0.00
Sm_oke,1710011581307948726,1.00
Sm_oke,1710011586381507876,0.00
Sm_oke,1710011591330097573,1.00
Sm_oke,1710011596343297323,0.00
Sm_oke,1710011601334508262,1.00
Sm_oke,1710011606355185813,0.00
Sm_oke,1710011611333900913,1.00
Sm_oke,1710011616336623475,1.00
Sm_oke,1710011621335573737,1.00
Sm_oke,1710011626409769436,0.00
Sm_oke,1710011631349963006,0.00
Sm_oke,1710011636362181399,1.00
Sm_oke,1710011641351995775,1.00
Sm_oke,1710011646373815767,1.00
Sm_oke,1710011651358347621,0.00
Sm_oke,1710011656370529583,0.00
Sm_oke,1710011661352944374,0.00
Sm_oke,1710011666373031015,0.00
Sm_oke,1710011671353946452,1.00
Sm_oke,1710011676372897643,0.00
Sm_oke,1710011681358590269,0.00
Sm_oke,1710011686387723061,0.00
Sm_oke,1710011691374167941,0.00
Sm_oke,1710011696382849144,0.00
Sm_oke,1710011701376718603,1.00
Sm_oke,1710011706389444760,1.00
Sm_oke,1710011711374448794,0.00
Sm_oke,1710011716382006599,1.00
Sm_oke,1710011721368551169,1.00
Sm_oke,1710011726381499602,1.00
Sm_oke,1710011731384788152,1.00
Sm_oke,1710011736382362536,1.00
Sm_oke,1710011741378035296,1.00
Sm_oke,1710011746401853476,0.00
Sm_oke,1710011751392226740,0.00
Sm_oke,1710011756395512503,1.00
Sm_oke,1710011761384757094,1.00
Sm_oke,1710011766414793631,1.00
Sm_oke,1710011771385277729,0.00
Sm_oke,1710011776395689503,1.00
Sm_oke,1710011781389337615,0.00
Sm_oke,1710011786391305896,0.00
Sm_oke,1710011791384524398,0.00
Sm_oke,1710011796383385263,0.00
Sm_oke,1710011801385801208,0.00
Sm_oke,1710011806397922475,1.00
Sm_oke,1710011811385435416,1.00
Sm_oke,1710011816397865612,0.00
Sm_oke,1710011821395871203,1.00
Sm_oke,1710011826396338179,1.00
Sm_oke,1710011831383601796,0.00
Sm_oke,1710011836391743462,1.00
Sm_oke,1710011841399440115,1.00
Sm_oke,1710011846396793975,1.00
Sm_oke,1710011851402827379,0.00
Sm_oke,1710011856392251081,0.00
Sm_oke,1710011861389069020,1.00
Sm_oke,1710011866404506367,1.00
Sm_oke,1710011871388886454,1.00
Sm_oke,1710011876399347334,1.00
Sm_oke,1710011881389326806,1.00
Sm_oke,1710011886410073411,1.00
Sm_oke,1710011891399900569,0.00
Sm_oke,1710011896397072483,0.00
Sm_oke,1710011901394557875,1.00
Sm_oke,1710011906419028068,0.00
Sm_oke,1710011911405738157,0.00
Sm_oke,1710011916402624089,0.00
Sm_oke,1710011921399180064,1.00
Sm_oke,1710011926424376979,0.00
Sm_oke,1710011931404512097,1.00
Sm_oke,1710011936417219446,1.00
Sm_oke,1710011941404800040,0.00
Sm_oke,1710011946402271790,1.00
Sm_oke,1710011951395438283,1.00
Sm_oke,1710011956413323178,0.00
Sm_oke,1710011961398117853,1.00
Sm_oke,1710011966402107406,1.00
Sm_oke,1710011971399287282,0.00
Sm_oke,1710011976413817824,0.00
Sm_oke,1710011981403498016,1.00
Sm_oke,1710011986407748622,0.00
Sm_oke,1710011991408773863,1.00
Sm_oke,1710011996408467380,1.00
Sm_oke,1710012001411849991,0.00
Sm_oke,1710012006423011787,0.00
Sm_oke,1710012011413044889,0.00
Sm_oke,1710012016419588139,0.00
Sm_oke,1710012021406610607,1.00
Sm_oke,1710012026422725006,1.00
Sm_oke,1710012031413826246,1.00
Sm_oke,1710012036424702883,0.00
Sm_oke,1710012041424886368,1.00
Sm_oke,1710012046420441525,0.00
Sm_oke,1710012051434264793,1.00
Sm_oke,1710012056410124943,0.00
Sm_oke,1710012061419994405,1.00
Sm_oke,1710012066444272719,1.00
Sm_oke,1710012071430378020,1.00
Sm_oke,1710012076438126212,1.00
Sm_oke,1710012081421951504,1.00
Sm_oke,1710012086433729720,0.00
Sm_oke,1710012091429037980,1.00
Sm_oke,1710012096454746344,1.00
Sm_oke,1710012101418194585,0.00
Sm_oke,1710012106425775804,1.00
Sm_oke,1710012111422254498,0.00
Sm_oke,1710012116423070566,1.00
Sm_oke,1710012121432186079,0.00
Sm_oke,1710012126433825932,0.00
Sm_oke,1710012131431555790,0.00
Sm_oke,1710012136434866195,0.00
Sm_oke,1710012141423022787,0.00
Sm_oke,1710012146437828350,0.00
Sm_oke,1710012151438156712,0.00
Sm_oke,1710012156432323055,1.00
Sm_oke,1710012161428365844,1.00
Sm_oke,1710012166447272980,1.00
Sm_oke,1710012171431573501,0.00
Sm_oke,1710012176430699749,0.00
Sm_oke,1710012181425126734,1.00
Sm_oke,1710012186441110206,1.00
Sm_oke,1710012191437135871,0.00
Sm_oke,1710012196457092963,0.00
Sm_oke,1710012201434459300,1.00
Sm_oke,1710012206442242564,1.00
Sm_oke,1710012211451880555,1.00
Sm_oke,1710012216459929118,1.00
Sm_oke,1710012221437771938,0.00
Sm_oke,1710012226443503621,1.00
Sm_oke,1710012231438228250,1.00
Sm_oke,1710012236451219794,1.00
Sm_oke,1710012241455810994,1.00
Sm_oke,1710012246448947380,1.00
Sm_oke,1710012251433242592,0.00
Sm_oke,1710012256440340589,1.00
Sm_oke,1710012261436610125,0.00
Sm_oke,1710012266451963397,0.00
Sm_oke,1710012271444501684,0.00
Sm_oke,1710012276437239027,1.00
Sm_oke,1710012281437267071,1.00
Sm_oke,1710012286443220194,1.00
Sm_oke,1710012291442725572,0.00
Sm_oke,1710012296456600847,0.00
Sm_oke,1710012301446918275,0.00
Sm_oke,1710012306458700941,0.00
Sm_oke,1710012311442631973,0.00
Sm_oke,1710012316451628440,0.00
Sm_oke,1710012321456367676,0.00
Sm_oke,1710012326463268723,1.00
Sm_oke,1710012331455907467,1.00
Sm_oke,1710012336453991969,0.00
Sm_oke,1710012341465812256,1.00
Sm_oke,1710012346462733263,1.00
Sm_oke,1710012351451039762,0.00
