name,time,CH4
CH_4,1710009545279859246,2.00
CH_4,1710009550211048859,5.00
CH_4,1710009555218112592,4.00
CH_4,1710009560216051951,2.00
CH_4,1710009565275478753,5.00
CH_4,1710009570242276799,5.00
CH_4,1710009575250457871,4.00
CH_4,1710009580243683442,1.00
CH_4,1710009585337965294,4.00
CH_4,1710009590252384596,2.00
CH_4,1710009595288530429,2.00
CH_4,1710009600255139782,2.00
CH_4,1710009605309661603,3.00
CH_4,1710009610266134846,3.00
CH_4,1710009615280028096,4.00
CH_4,1710009620258438099,4.00
CH_4,1710009625350723926,2.00
CH_4,1710009630315667517,0.00
CH_4,1710009635313436817,5.00
CH_4,1710009640282374153,1.00
CH_4,1710009645315566162,4.00
CH_4,1710009650284357047,4.00
CH_4,1710009655340521857,3.00
CH_4,1710009660315601272,6.00
CH_4,1710009665337809477,1.00
CH_4,1710009670317296960,1.00
CH_4,1710009675336967786,3.00
CH_4,1710009680326730715,6.00
CH_4,1710009685400099039,3.00
CH_4,1710009690335342150,5.00
CH_4,1710009695334522331,3.00
CH_4,1710009700351541811,0.00
CH_4,1710009705447179409,3.00
CH_4,1710009710388161380,3.00
CH_4,1710009715372166737,0.00
CH_4,1710009720341841079,3.00
CH_4,1710009725445060031,1.00
CH_4,1710009730367690785,3.00
CH_4,1710009735391165784,5.00
CH_4,1710009740372307410,3.00
CH_4,1710009745449680950,3.00
CH_4,1710009750389806054,0.00
CH_4,1710009755402512054,2.00
CH_4,1710009760391153687,4.00
CH_4,1710009765446924097,5.00
CH_4,1710009770396800713,5.00
CH_4,1710009775418009376,2.00
CH_4,1710009780402213556,4.00
CH_4,1710009785468945996,2.00
CH_4,1710009790412146419,1.00
CH_4,1710009795432258870,3.00
CH_4,1710009800411264770,1.00
CH_4,1710009805492172044,5.00
CH_4,1710009810419273600,2.00
CH_4,1710009815446177108,2.00
CH_4,1710009820418866193,3.00
CH_4,1710009825449274763,0.00
CH_4,1710009830429177073,2.00
CH_4,1710009835444481910,2.00
CH_4,1710009840427782877,5.00
CH_4,1710009845475076590,4.00
CH_4,1710009850433553492,3.00
CH_4,1710009855454357156,3.00
CH_4,1710009860433875003,0.00
CH_4,1710009865530155110,5.00
CH_4,1710009870449784997,2.00
CH_4,1710009875474164684,1.00
CH_4,1710009880455512987,3.00
CH_4,1710009885575018741,1.00
CH_4,1710009890480985179,6.00
CH_4,1710009895497661606,6.00
CH_4,1710009900483966139,1.00
CH_4,1710009905546065670,4.00
CH_4,1710009910496392065,6.00
CH_4,1710009915581502171,2.00
CH_4,1710009920496996415,4.00
CH_4,1710009925580311395,4.00
CH_4,1710009930500222995,3.00
CH_4,1710009935522245286,1.00
CH_4,1710009940512629180,3.00
CH_4,1710009945579353695,1.00
CH_4,1710009950507186989,6.00
CH_4,1710009955526875749,2.00
CH_4,1710009960509443421,5.00
CH_4,1710009965670766895,5.00
CH_4,1710009970583543941,1.00
CH_4,1710009975580406426,1.00
CH_4,1710009980567784035,5.00
CH_4,1710009985655416247,2.00
CH_4,1710009990652971090,3.00
CH_4,1710009995615390309,6.00
CH_4,1710010000594503369,1.00
CH_4,1710010005649661111,1.00
CH_4,1710010010613737323,1.00
CH_4,1710010015624045297,4.00
CH_4,1710010020623045485,2.00
CH_4,1710010025704772105,5.00
CH_4,1710010030619290523,0.00
CH_4,1710010035648337610,1.00
CH_4,1710010040726040565,4.00
CH_4,1710010045696678035,1.00
CH_4,1710010050630536868,2.00
CH_4,1710010055658724490,0.00
CH_4,1710010060637699975,2.00
CH_4,1710010065726996225,5.00
CH_4,1710010070670863162,5.00
CH_4,1710010075679047061,2.00
CH_4,1710010080674663648,6.00
CH_4,1710010085763781943,5.00
CH_4,1710010090730334807,0.00
CH_4,1710010095745935413,3.00
CH_4,1710010100734595424,1.00
CH_4,1710010105811328670,2.00
CH_4,1710010110734919246,5.00
CH_4,1710010115755956308,1.00
CH_4,1710010120733809236,3.00
CH_4,1710010125783897900,0.00
CH_4,1710010130756545827,4.00
CH_4,1710010135788482921,3.00
CH_4,1710010140815178461,2.00
CH_4,1710010145858539353,4.00
CH_4,1710010150761709773,5.00
CH_4,1710010155796049012,4.00
CH_4,1710010160771037350,0.00
CH_4,1710010165770589607,5.00
CH_4,1710010170782301814,1.00
CH_4,1710010175770861644,4.00
CH_4,1710010180783042584,3.00
CH_4,1710010185792278630,4.00
CH_4,1710010190778285164,2.00
CH_4,1710010195786443178,0.00
CH_4,1710010200782233986,4.00
CH_4,1710010205783943673,2.00
CH_4,1710010210797718207,2.00
CH_4,1710010215780549089,2.00
CH_4,1710010220776879970,5.00
CH_4,1710010225790325785,1.00
CH_4,1710010230797796301,0.00
CH_4,1710010235809798721,0.00
CH_4,1710010240784391001,0.00
CH_4,1710010245781909238,5.00
CH_4,1710010250780805380,0.00
CH_4,1710010255788572162,3.00
CH_4,1710010260794178788,3.00
CH_4,1710010265791653560,5.00
CH_4,1710010270784511623,0.00
CH_4,1710010275790383332,4.00
CH_4,1710010280795645714,2.00
CH_4,1710010285795830555,2.00
CH_4,1710010290786179538,3.00
CH_4,1710010295794006684,1.00
CH_4,1710010300806944587,3.00
CH_4,1710010305800759112,3.00
CH_4,1710010310801961053,1.00
CH_4,1710010315809538591,5.00
CH_4,1710010320808867767,5.00
CH_4,1710010325812316922,0.00
CH_4,1710010330811562856,1.00
CH_4,1710010335814232523,2.00
CH_4,1710010340812681834,2.00
CH_4,1710010345821611467,5.00
CH_4,1710010350823380495,0.00
CH_4,1710010355818720633,4.00
CH_4,1710010360821558916,2.00
CH_4,1710010365840052349,2.00
CH_4,1710010370824717298,5.00
CH_4,1710010375829018998,0.00
CH_4,1710010380835021103,5.00
CH_4,1710010385851643895,0.00
CH_4,1710010390839239386,2.00
CH_4,1710010395844492623,4.00
CH_4,1710010400841835883,1.00
CH_4,1710010405856706681,2.00
CH_4,1710010410849844216,4.00
CH_4,1710010415878117666,5.00
CH_4,1710010420874319399,4.00
CH_4,1710010425861799855,5.00
CH_4,1710010430860978963,2.00
CH_4,1710010435861343271,6.00
CH_4,1710010440872372434,0.00
CH_4,1710010445889932714,4.00
CH_4,1710010450876412681,4.00
CH_4,1710010455881204976,3.00
CH_4,1710010460868013891,5.00
CH_4,1710010465898900149,5.00
CH_4,1710010470883537552,5.00
CH_4,1710010475884757132,2.00
CH_4,1710010480881706098,4.00
CH_4,1710010485936470224,2.00
CH_4,1710010490892351043,2.00
CH_4,1710010495895647578,1.00
CH_4,1710010500900027803,1.00
CH_4,1710010505912368829,0.00
CH_4,1710010510907830014,5.00
CH_4,1710010515904044995,2.00
CH_4,1710010520914201069,1.00
CH_4,1710010525924195108,4.00
CH_4,1710010530912146615,3.00
CH_4,1710010535922471739,0.00
CH_4,1710010540904771435,3.00
CH_4,1710010545922460588,4.00
CH_4,1710010550905779023,0.00
CH_4,1710010555917209961,1.00
CH_4,1710010560903939210,0.00
CH_4,1710010565934950696,4.00
CH_4,1710010570914197985,3.00
CH_4,1710010575941591925,2.00
CH_4,1710010580914420895,0.00
CH_4,1710010585929260653,0.00
CH_4,1710010590947056751,4.00
CH_4,1710010595933441965,1.00
CH_4,1710010600938523830,2.00
CH_4,1710010605936511444,4.00
CH_4,1710010610935427646,1.00
CH_4,1710010615938133311,5.00
CH_4,1710010620940030069,4.00
CH_4,1710010625933419561,5.00
CH_4,1710010630934371628,2.00
CH_4,1710010635951459208,4.00
CH_4,1710010640940840840,2.00
CH_4,1710010645944829658,4.00
CH_4,1710010650943681198,0.00
CH_4,1710010655950163698,2.00
CH_4,1710010660954819171,1.00
CH_4,1710010665956428349,3.00
CH_4,1710010670954531181,6.00
CH_4,1710010675953589789,4.00
CH_4,1710010680960006285,1.00
CH_4,1710010685962400031,1.00
CH_4,1710010690963014510,5.00
CH_4,1710010695991299462,0.00
CH_4,1710010700971891037,0.00
CH_4,1710010705971699468,4.00
CH_4,1710010710983634000,4.00
CH_4,1710010715975479485,1.00
CH_4,1710010720977959617,5.00
CH_4,1710010725984030672,1.00
CH_4,1710010730973227303,2.00
CH_4,1710010735985284009,0.00
CH_4,1710010740976666200,2.00
CH_4,1710010745981274072,6.00
CH_4,1710010750983715803,2.00
CH_4,1710010755982605669,0.00
CH_4,1710010760981620219,5.00
CH_4,1710010765985142460,2.00
CH_4,1710010770981641129,2.00
CH_4,1710010775979698383,1.00
CH_4,1710010780981728382,1.00
CH_4,1710010785985931652,1.00
CH_4,1710010790981078440,5.00
CH_4,1710010795979958807,5.00
CH_4,1710010800981329788,4.00
CH_4,1710010805988178768,3.00
CH_4,1710010810985745904,1.00
CH_4,1710010815984276679,0.00
CH_4,1710010820982173861,3.00
CH_4,1710010825983972017,1.00
CH_4,1710010830983722573,0.00
CH_4,1710010835989314200,4.00
CH_4,1710010840983145137,1.00
CH_4,1710010845985723989,2.00
CH_4,1710010850986387219,3.00
CH_4,1710010855987308744,5.00
CH_4,1710010860992190747,4.00
CH_4,1710010865984673201,6.00
CH_4,1710010870984642224,2.00
CH_4,1710010875988135894,1.00
CH_4,1710010880987110476,1.00
CH_4,1710010885990377726,0.00
CH_4,1710010890986659538,2.00
CH_4,1710010895988527874,5.00
CH_4,1710010900988998004,3.00
CH_4,1710010905987374514,3.00
CH_4,1710010910989219428,0.00
CH_4,1710010915987109789,4.00
CH_4,1710010920986796474,4.00
CH_4,1710010925990937552,3.00
CH_4,1710010930990670227,1.00
CH_4,1710010935995986200,4.00
CH_4,1710010940994322631,2.00
CH_4,1710010945993813723,0.00
CH_4,1710010950993778595,0.00
CH_4,1710010956004047175,1.00
CH_4,1710010960993954991,1.00
CH_4,1710010965992285687,3.00
CH_4,1710010970990989176,5.00
CH_4,1710010975989389990,2.00
CH_4,1710010980993167754,1.00
CH_4,1710010985998489613,2.00
CH_4,1710010990996165219,1.00
CH_4,1710010995995483566,4.00
CH_4,1710011000999008608,1.00
CH_4,1710011006025712391,1.00
CH_4,1710011011012139625,4.00
CH_4,1710011016011015362,2.00
CH_4,1710011021006616510,1.00
CH_4,1710011026011384814,5.00
CH_4,1710011031007258072,4.00
CH_4,1710011036013357079,1.00
CH_4,1710011041010011148,1.00
CH_4,1710011046015167689,5.00
CH_4,1710011051010346012,2.00
CH_4,1710011056009924421,2.00
CH_4,1710011061008054076,4.00
CH_4,1710011066013457145,1.00
CH_4,1710011071007054242,1.00
CH_4,1710011076011972039,0.00
CH_4,1710011081008039275,2.00
CH_4,1710011086014908358,3.00
CH_4,1710011091015181305,1.00
CH_4,1710011096031048223,1.00
CH_4,1710011101028850855,2.00
CH_4,1710011106016074288,0.00
CH_4,1710011111022221270,5.00
CH_4,1710011116019430094,2.00
CH_4,1710011121021876873,1.00
CH_4,1710011126022863237,4.00
CH_4,1710011131019356904,3.00
CH_4,1710011136027647730,2.00
CH_4,1710011141033101325,2.00
CH_4,1710011146023233861,3.00
CH_4,1710011151039656183,1.00
CH_4,1710011156019663017,5.00
CH_4,1710011161030982751,1.00
CH_4,1710011166024715185,3.00
CH_4,1710011171025830782,0.00
CH_4,1710011176023599777,2.00
CH_4,1710011181021818149,3.00
CH_4,1710011186031177490,6.00
CH_4,1710011191028659209,3.00
CH_4,1710011196028612489,3.00
CH_4,1710011201030940406,1.00
CH_4,1710011206025032672,2.00
CH_4,1710011211028548517,2.00
CH_4,1710011216027561151,0.00
CH_4,1710011221032645496,5.00
CH_4,1710011226040024585,4.00
CH_4,1710011231030758149,1.00
CH_4,1710011236032137479,4.00
CH_4,1710011241031875624,1.00
CH_4,1710011246027393061,1.00
CH_4,1710011251040119476,3.00
CH_4,1710011256037904428,1.00
CH_4,1710011261034519187,5.00
CH_4,1710011266040834089,2.00
CH_4,1710011271040078553,5.00
CH_4,1710011276035033977,1.00
CH_4,1710011281037402364,2.00
CH_4,1710011286075547601,3.00
CH_4,1710011291039420071,5.00
CH_4,1710011296042067822,2.00
CH_4,1710011301043465069,1.00
CH_4,1710011306077605892,2.00
CH_4,1710011311047208251,1.00
CH_4,1710011316045414250,1.00
CH_4,1710011321043671827,5.00
CH_4,1710011326056671153,4.00
CH_4,1710011331058264222,1.00
CH_4,1710011336054961020,1.00
CH_4,1710011341069392111,5.00
CH_4,1710011346059542815,1.00
CH_4,1710011351062268191,0.00
CH_4,1710011356058707247,1.00
CH_4,1710011361056215643,4.00
CH_4,1710011366071954165,2.00
CH_4,1710011371059742520,4.00
CH_4,1710011376059097843,2.00
CH_4,1710011381069100502,6.00
CH_4,1710011386064299158,5.00
CH_4,1710011391071082751,3.00
CH_4,1710011396069429512,4.00
CH_4,1710011401068622230,1.00
CH_4,1710011406072574019,1.00
CH_4,1710011411067907207,2.00
CH_4,1710011416081695992,2.00
CH_4,1710011421068523623,5.00
CH_4,1710011426073630445,1.00
CH_4,1710011431130012827,6.00
CH_4,1710011436075889753,5.00
CH_4,1710011441083660231,4.00
CH_4,1710011446092566146,5.00
CH_4,1710011451080635684,5.00
CH_4,1710011456083202134,1.00
CH_4,1710011461084893975,2.00
CH_4,1710011466077395658,5.00
CH_4,1710011471112121468,5.00
CH_4,1710011476080453477,1.00
CH_4,1710011481081847242,1.00
CH_4,1710011486090068619,0.00
CH_4,1710011491092190456,1.00
CH_4,1710011496100227302,1.00
CH_4,1710011501097242799,6.00
CH_4,1710011506102638300,0.00
CH_4,1710011511116773230,1.00
CH_4,1710011516123400552,1.00
CH_4,1710011521107894892,1.00
CH_4,1710011526296238213,2.00
CH_4,1710011531225616618,4.00
CH_4,1710011536288204361,4.00
CH_4,1710011541225601968,4.00
CH_4,1710011546388607659,1.00
CH_4,1710011551358034190,0.00
CH_4,1710011556367158398,4.00
CH_4,1710011561320674722,5.00
CH_4,1710011566380246240,4.00
CH_4,1710011571307839677,0.00
CH_4,1710011576317642179,1.00
CH_4,1710011581308116747,2.00
CH_4,1710011586378777675,0.00
CH_4,1710011591330097521,5.00
CH_4,1710011596341314777,5.00
CH_4,1710011601331766707,5.00
CH_4,1710011606352441185,5.00
CH_4,1710011611333337633,4.00
CH_4,1710011616336807798,5.00
CH_4,1710011621333291452,2.00
CH_4,1710011626407988920,4.00
CH_4,1710011631348465406,0.00
CH_4,1710011636360024895,0.00
CH_4,1710011641350269790,1.00
CH_4,1710011646372418688,3.00
CH_4,1710011651356165804,4.00
CH_4,1710011656366761625,2.00
CH_4,1710011661352102189,4.00
CH_4,1710011666370869668,5.00
CH_4,1710011671353946452,2.00
CH_4,1710011676372897591,4.00
CH_4,1710011681355436320,1.00
CH_4,1710011686386677856,5.00
CH_4,1710011691373060965,5.00
CH_4,1710011696380803369,3.00
CH_4,1710011701374775171,3.00
CH_4,1710011706387115444,2.00
CH_4,1710011711370198182,1.00
CH_4,1710011716380581916,6.00
CH_4,1710011721366278468,0.00
CH_4,1710011726380276637,5.00
CH_4,1710011731376649687,2.00
CH_4,1710011736380941759,4.00
CH_4,1710011741374832909,0.00
CH_4,1710011746396426148,5.00
CH_4,1710011751389211697,3.00
CH_4,1710011756392552876,3.00
CH_4,1710011761381988665,2.00
CH_4,1710011766411734995,3.00
CH_4,1710011771383178568,0.00
CH_4,1710011776391778994,2.00
CH_4,1710011781386707311,3.00
CH_4,1710011786389143871,2.00
CH_4,1710011791383199193,3.00
CH_4,1710011796380224075,4.00
CH_4,1710011801381152368,5.00
CH_4,1710011806396522218,4.00
CH_4,1710011811384398961,2.00
CH_4,1710011816396252127,4.00
CH_4,1710011821393172200,3.00
CH_4,1710011826395098287,4.00
CH_4,1710011831382285602,3.00
CH_4,1710011836390653986,6.00
CH_4,1710011841397071685,1.00
CH_4,1710011846394479086,1.00
CH_4,1710011851401779778,4.00
CH_4,1710011856386871306,3.00
CH_4,1710011861387061369,2.00
CH_4,1710011866401192731,2.00
CH_4,1710011871388801819,4.00
CH_4,1710011876397995515,1.00
CH_4,1710011881388234049,2.00
CH_4,1710011886406857588,6.00
CH_4,1710011891397661826,4.00
CH_4,1710011896395999206,5.00
CH_4,1710011901391530957,5.00
CH_4,1710011906416983334,1.00
CH_4,1710011911404805139,2.00
CH_4,1710011916402001800,1.00
CH_4,1710011921398096734,1.00
CH_4,1710011926422459277,2.00
CH_4,1710011931403787099,1.00
CH_4,1710011936415245650,5.00
CH_4,1710011941402315360,2.00
CH_4,1710011946399628361,5.00
CH_4,1710011951393622403,0.00
CH_4,1710011956411332767,6.00
CH_4,1710011961394905363,2.00
CH_4,1710011966400769181,2.00
CH_4,1710011971396763019,5.00
CH_4,1710011976412843660,6.00
CH_4,1710011981402725623,4.00
CH_4,1710011986405859878,2.00
CH_4,1710011991405776945,6.00
CH_4,1710011996408467433,3.00
CH_4,1710012001411849939,4.00
CH_4,1710012006421673249,4.00
CH_4,1710012011412034163,6.00
CH_4,1710012016417391010,4.00
CH_4,1710012021407609094,0.00
CH_4,1710012026420112462,6.00
CH_4,1710012031412044897,1.00
CH_4,1710012036423412210,2.00
CH_4,1710012041425892511,4.00
CH_4,1710012046418440386,6.00
CH_4,1710012051431453917,3.00
CH_4,1710012056408500313,1.00
CH_4,1710012061416717384,3.00
CH_4,1710012066441492311,3.00
CH_4,1710012071427919746,5.00
CH_4,1710012076436837414,5.00
CH_4,1710012081420644321,1.00
CH_4,1710012086432317589,1.00
CH_4,1710012091428032098,3.00
CH_4,1710012096452224269,2.00
CH_4,1710012101418229064,3.00
CH_4,1710012106424692682,1.00
CH_4,1710012111420471847,3.00
CH_4,1710012116421121353,4.00
CH_4,1710012121428004270,2.00
CH_4,1710012126432554946,5.00
CH_4,1710012131430356418,2.00
CH_4,1710012136431490164,2.00
CH_4,1710012141423846326,1.00
CH_4,1710012146435692055,2.00
CH_4,1710012151438642596,1.00
CH_4,1710012156432867220,4.00
CH_4,1710012161426955067,1.00
CH_4,1710012166444506114,3.00
CH_4,1710012171432641779,1.00
CH_4,1710012176431147143,1.00
CH_4,1710012181426457875,5.00
CH_4,1710012186440076668,0.00
CH_4,1710012191435415512,2.00
CH_4,1710012196453738339,1.00
CH_4,1710012201432678420,5.00
CH_4,1710012206441599858,2.00
CH_4,1710012211449544417,2.00
CH_4,1710012216455966475,3.00
CH_4,1710012221436599286,2.00
CH_4,1710012226442106647,4.00
CH_4,1710012231436792265,1.00
CH_4,1710012236448640427,1.00
CH_4,1710012241451206008,2.00
CH_4,1710012246446474211,1.00
CH_4,1710012251431678691,2.00
CH_4,1710012256436671226,3.00
CH_4,1710012261435499035,0.00
CH_4,1710012266448161274,1.00
CH_4,1710012271444486215,2.00
CH_4,1710012276435872469,4.00
CH_4,1710012281437807486,5.00
CH_4,1710012286441709886,1.00
CH_4,1710012291440983703,5.00
CH_4,1710012296455666839,0.00
CH_4,1710012301444963021,1.00
CH_4,1710012306455109546,0.00
CH_4,1710012311442608952,4.00
CH_4,1710012316449356416,3.00
CH_4,1710012321454501067,4.00
CH_4,1710012326463268775,3.00
CH_4,1710012331454004452,4.00
CH_4,1710012336456050244,0.00
CH_4,1710012341461691332,2.00
CH_4,1710012346459142390,3.00
CH_4,1710012351451024658,4.00
CH_4,1710012356477353790,5.00
CH_4,1710012361453469381,3.00
CH_4,1710012366463230276,5.00
CH_4,1710012371454902110,4.00
CH_4,1710012376467693975,3.00
CH_4,1710012381458705437,3.00
CH_4,1710012386480339139,2.00
CH_4,1710012391456380380,3.00
CH_4,1710012396462142771,3.00
CH_4,1710012401455955717,4.00
CH_4,1710012406462525856,4.00
CH_4,1710012411458842952,5.00
CH_4,1710012416464002306,5.00
CH_4,1710012421458403306,5.00
CH_4,1710012426467136651,5.00
CH_4,1710012431458805828,4.00
CH_4,1710012436479652042,3.00
CH_4,1710012441462934728,5.00
CH_4,1710012446462507982,2.00
CH_4,1710012451463481593,2.00
CH_4,1710012456463784941,4.00
CH_4,1710012461472342164,2.00
CH_4,1710012466478716891,5.00
CH_4,1710012471462917467,0.00
CH_4,1710012476462030387,1.00
CH_4,1710012481464550792,1.00
CH_4,1710012486470094725,2.00
CH_4,1710012491471120336,4.00
CH_4,1710012496475176871,1.00
CH_4,1710012501463808765,4.00
CH_4,1710012506475918444,0.00
CH_4,1710012512520770590,4.00
CH_4,1710012517532897969,4.00
CH_4,1710012522527036341,5.00
CH_4,1710012527523980794,4.00
CH_4,1710012532537967844,3.00
CH_4,1710012537545008351,4.00
CH_4,1710012542545363564,3.00
CH_4,1710012547548745222,1.00
CH_4,1710012552571584261,1.00
CH_4,1710012557565751672,0.00
CH_4,1710012562561273554,1.00
CH_4,1710012567573732722,2.00
CH_4,1710012572627494251,1.00
CH_4,1710012577582889224,2.00
CH_4,1710012582579650413,2.00
CH_4,1710012587566369860,1.00
CH_4,1710012592614707281,1.00
CH_4,1710012597630829647,5.00
CH_4,1710012602566850085,4.00
CH_4,1710012607562915532,0.00
CH_4,1710012612605259939,6.00
CH_4,1710012617595327536,4.00
CH_4,1710012622593264114,3.00
CH_4,1710012627594255106,2.00
CH_4,1710012632596091405,6.00
CH_4,1710012637594163183,4.00
CH_4,1710012642607564647,5.00
CH_4,1710012647603404916,3.00
CH_4,1710012652653603754,3.00
CH_4,1710012657603819063,3.00
CH_4,1710012662599164170,4.00
CH_4,1710012667597006869,2.00
CH_4,1710012672616259809,4.00
CH_4,1710012677641283717,2.00
CH_4,1710012682626808324,4.00
CH_4,1710012687614552453,5.00
CH_4,1710012692611424935,4.00
CH_4,1710012697638517107,3.00
CH_4,1710012702646913036,4.00
CH_4,1710012707681661689,5.00
CH_4,1710012712642146260,2.00
CH_4,1710012717672791015,4.00
CH_4,1710012722687296185,3.00
CH_4,1710012727661439558,1.00
CH_4,1710012732684521467,4.00
CH_4,1710012737676399465,2.00
CH_4,1710012742665725906,2.00
CH_4,1710012747675203113,2.00
CH_4,1710012752911411344,4.00
CH_4,1710012757698917191,4.00
CH_4,1710012762704838934,2.00
CH_4,1710012767699697795,2.00
CH_4,1710012772687173552,3.00
CH_4,1710012777715891464,1.00
CH_4,1710012782708059962,4.00
CH_4,1710012787716465697,4.00
CH_4,1710012792697094698,6.00
CH_4,1710012797698217536,1.00
CH_4,1710012802734635985,1.00
CH_4,1710012807735966943,3.00
CH_4,1710012812719828009,3.00
CH_4,1710012817733034861,2.00
CH_4,1710012822723588974,4.00
CH_4,1710012827760392777,0.00
CH_4,1710012832752842505,3.00
CH_4,1710012837732389877,3.00
CH_4,1710012842732962595,2.00
CH_4,1710012847758105908,3.00
CH_4,1710012852740409933,5.00
CH_4,1710012857735553444,5.00
CH_4,1710012862735959541,3.00
CH_4,1710012867747113726,0.00
CH_4,1710012872756237864,3.00
CH_4,1710012877736508136,2.00
CH_4,1710012882739374739,2.00
CH_4,1710012887763313458,3.00
CH_4,1710012892747238193,1.00
CH_4,1710012897733108976,5.00
CH_4,1710012902772108760,1.00
CH_4,1710012907742588111,2.00
CH_4,1710012912768606189,1.00
CH_4,1710012917763219285,4.00
CH_4,1710012922750545849,5.00
CH_4,1710012927790892053,3.00
CH_4,1710012932771813016,3.00
CH_4,1710012937767857115,4.00
CH_4,1710012942800456535,4.00
CH_4,1710012947775861822,1.00
CH_4,1710012952789806680,5.00
CH_4,1710012957784220989,0.00
CH_4,1710012962769479074,2.00
CH_4,1710012967776710323,1.00
CH_4,1710012972770578715,5.00
CH_4,1710012977775787087,3.00
CH_4,1710012982772740883,3.00
CH_4,1710012987773615298,2.00
CH_4,1710012992789947202,6.00
CH_4,1710012997770706128,4.00
CH_4,1710013002807039880,0.00
CH_4,1710013007855268602,4.00
CH_4,1710013012789314003,1.00
CH_4,1710013017781633267,2.00
CH_4,1710013022791096559,4.00
CH_4,1710013027790214278,4.00
CH_4,1710013032847928417,3.00
CH_4,1710013037782942765,2.00
CH_4,1710013042783475497,4.00
CH_4,1710013047792788886,1.00
CH_4,1710013052795500616,3.00
CH_4,1710013057827012567,1.00
CH_4,1710013062790902756,1.00
CH_4,1710013067796134512,2.00
CH_4,1710013072788316373,4.00
CH_4,1710013077825170555,1.00
CH_4,1710013082797908501,6.00
CH_4,1710013087809669386,5.00
CH_4,1710013092799796741,2.00
CH_4,1710013097808739808,5.00
CH_4,1710013102804888434,4.00
CH_4,1710013107825375745,5.00
CH_4,1710013112811384674,2.00
CH_4,1710013117811605755,5.00
CH_4,1710013122838857216,4.00
CH_4,1710013127831942522,5.00
CH_4,1710013133054661313,2.00
CH_4,1710013137859726880,2.00
CH_4,1710013142835949471,4.00
CH_4,1710013147890788536,4.00
CH_4,1710013152908542030,4.00
CH_4,1710013157931622791,5.00
CH_4,1710013162855572834,2.00
CH_4,1710013167855337031,6.00
CH_4,1710013172859224904,2.00
CH_4,1710013177852676252,0.00
CH_4,1710013182852853909,1.00
CH_4,1710013187868519577,5.00
CH_4,1710013192857567537,2.00
CH_4,1710013197848669025,1.00
CH_4,1710013202865010842,2.00
CH_4,1710013207853166153,3.00
CH_4,1710013212866592625,4.00
CH_4,1710013217850939261,3.00
CH_4,1710013222860880126,1.00
CH_4,1710013227861353503,5.00
CH_4,1710013232873697721,0.00
CH_4,1710013237873192390,0.00
CH_4,1710013242864503983,2.00
CH_4,1710013247862242286,1.00
CH_4,1710013252861409628,0.00
CH_4,1710013257857393071,4.00
CH_4,1710013262881557595,3.00
CH_4,1710013267875817839,0.00
CH_4,1710013272876301457,5.00
CH_4,1710013277877783900,5.00
CH_4,1710013282884331494,3.00
CH_4,1710013287883120266,2.00
CH_4,1710013292877987791,3.00
CH_4,1710013297877896921,5.00
CH_4,1710013302884324415,2.00
CH_4,1710013307895674347,1.00
CH_4,1710013312893824914,1.00
CH_4,1710013317907596228,1.00
CH_4,1710013322888258312,0.00
CH_4,1710013327913452554,1.00
CH_4,1710013332917911438,5.00
CH_4,1710013337902540109,1.00
CH_4,1710013342895022647,2.00
CH_4,1710013347908933334,4.00
CH_4,1710013352891963046,4.00
CH_4,1710013357908720302,4.00
CH_4,1710013362927051100,3.00
CH_4,1710013367927950202,1.00
CH_4,1710013372929086291,5.00
CH_4,1710013377962350766,5.00
CH_4,1710013382937290377,2.00
CH_4,1710013387946781533,1.00
CH_4,1710013392933393574,3.00
CH_4,1710013397959683741,2.00
CH_4,1710013402942474927,1.00
CH_4,1710013407952402706,5.00
CH_4,1710013412975727793,2.00
CH_4,1710013417962769887,5.00
CH_4,1710013422984340609,1.00
CH_4,1710013427984179906,3.00
CH_4,1710013432978135332,0.00
CH_4,1710013437979646015,4.00
CH_4,1710013443024764226,2.00
CH_4,1710013447985562502,1.00
CH_4,1710013452974474547,3.00
CH_4,1710013457976827123,1.00
CH_4,1710013462976747308,4.00
CH_4,1710013467982716456,2.00
CH_4,1710013472979315025,5.00
CH_4,1710013477975526033,4.00
CH_4,1710013482984274448,2.00
CH_4,1710013488006603755,1.00
CH_4,1710013492989956883,2.00
CH_4,1710013497978346422,3.00
CH_4,1710013503013976172,3.00
CH_4,1710013507988946227,2.00
CH_4,1710013513015230896,5.00
CH_4,1710013518029770931,2.00
CH_4,1710013523037580518,4.00
CH_4,1710013528041861877,5.00
CH_4,1710013533062268793,2.00
CH_4,1710013538058740832,5.00
CH_4,1710013543066168667,1.00
CH_4,1710013548060277495,3.00
CH_4,1710013553069701832,3.00
CH_4,1710013558065416277,2.00
CH_4,1710013563061339861,5.00
CH_4,1710013568074646803,2.00
CH_4,1710013573073864114,2.00
CH_4,1710013578070654327,1.00
CH_4,1710013583070975219,3.00
CH_4,1710013588074361167,1.00
CH_4,1710013593071535453,5.00
CH_4,1710013598096328661,1.00
CH_4,1710013603086805214,3.00
CH_4,1710013608099168117,3.00
CH_4,1710013613141164251,4.00
CH_4,1710013618107360689,4.00
CH_4,1710013623125717412,3.00
CH_4,1710013628135796128,3.00
CH_4,1710013633134341905,4.00
CH_4,1710013638154975018,4.00
CH_4,1710013643143726402,6.00
CH_4,1710013648142736646,4.00
CH_4,1710013653168371439,3.00
CH_4,1710013658148372755,0.00
